t,f,m,y,l,r,RateOfUseByTechnology
LNDRICRNF,LND,1,2032,S21,RE1,0.0
LNDRICRNF,LND,1,2033,S21,RE1,0.0
LNDRICRNF,LND,1,2034,S21,RE1,0.0
LNDRICRNF,LND,1,2035,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2020,S21,RE1,1.5853
LNDRICRNF,WTRPRC,1,2021,S21,RE1,1.5372
LNDRICRNF,WTRPRC,1,2022,S21,RE1,1.3656
LNDRICRNF,WTRPRC,1,2023,S21,RE1,1.1952
LNDRICRNF,WTRPRC,1,2024,S21,RE1,1.0248
LNDRICRNF,WTRPRC,1,2025,S21,RE1,0.8532
LNDRICRNF,WTRPRC,1,2026,S21,RE1,0.6828
LNDRICRNF,WTRPRC,1,2027,S21,RE1,0.5124
LNDRICRNF,WTRPRC,1,2028,S21,RE1,0.342
LNDRICRNF,WTRPRC,1,2029,S21,RE1,0.1704
LNDRICRNF,WTRPRC,1,2030,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2031,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2032,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2033,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2034,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2035,S21,RE1,0.0
LNDWAT,LND,1,2020,S21,RE1,25.0892
LNDWAT,LND,1,2021,S21,RE1,34.8539
LNDWAT,LND,1,2022,S21,RE1,44.7998
LNDWAT,LND,1,2023,S21,RE1,54.6466
LNDWAT,LND,1,2024,S21,RE1,64.5903
LNDWAT,LND,1,2025,S21,RE1,74.4107
LNDWAT,LND,1,2026,S21,RE1,25.021
LNDWAT,LND,1,2027,S21,RE1,25.021
LNDWAT,LND,1,2028,S21,RE1,25.021
LNDWAT,LND,1,2029,S21,RE1,25.021
LNDWAT,LND,1,2030,S21,RE1,25.021
LNDWAT,LND,1,2031,S21,RE1,25.5383
LNDWAT,LND,1,2032,S21,RE1,26.2595
LNDWAT,LND,1,2033,S21,RE1,26.9826
LNDWAT,LND,1,2034,S21,RE1,27.5036
LNDWAT,LND,1,2035,S21,RE1,28.233
LNDWAT,WTRPRC,1,2020,S21,RE1,30.107
LNDWAT,WTRPRC,1,2021,S21,RE1,41.8247
LNDWAT,WTRPRC,1,2022,S21,RE1,53.7598
LNDWAT,WTRPRC,1,2023,S21,RE1,65.5759
LNDWAT,WTRPRC,1,2024,S21,RE1,77.5084
LNDWAT,WTRPRC,1,2025,S21,RE1,89.2928
LNDWAT,WTRPRC,1,2026,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2027,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2028,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2029,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2030,S21,RE1,30.0252
LNDWAT,WTRPRC,1,2031,S21,RE1,30.646
LNDWAT,WTRPRC,1,2032,S21,RE1,31.5114
LNDWAT,WTRPRC,1,2033,S21,RE1,32.3791
LNDWAT,WTRPRC,1,2034,S21,RE1,33.0043
LNDWAT,WTRPRC,1,2035,S21,RE1,33.8796
PWRCOA,COA,1,2020,S21,RE1,320.8161
PWRCOA,COA,1,2021,S21,RE1,267.8514
PWRCOA,COA,1,2022,S21,RE1,216.225
PWRCOA,COA,1,2023,S21,RE1,206.937
PWRCOA,COA,1,2024,S21,RE1,206.937
PWRCOA,COA,1,2025,S21,RE1,229.755
PWRCOA,COA,1,2026,S21,RE1,378.432
PWRCOA,COA,1,2027,S21,RE1,378.432
PWRCOA,COA,1,2028,S21,RE1,378.432
PWRCOA,COA,1,2029,S21,RE1,378.432
PWRCOA,COA,1,2030,S21,RE1,189.216
PWRCOA,COA,1,2031,S21,RE1,189.216
PWRCOA,COA,1,2032,S21,RE1,189.216
PWRCOA,COA,1,2033,S21,RE1,189.216
PWRCOA,COA,1,2034,S21,RE1,189.216
PWRCOA,COA,1,2035,S21,RE1,189.216
PWRCOA,PWRWAT,1,2020,S21,RE1,0.0278
PWRCOA,PWRWAT,1,2021,S21,RE1,0.0232
PWRCOA,PWRWAT,1,2022,S21,RE1,0.0187
PWRCOA,PWRWAT,1,2023,S21,RE1,0.0179
PWRCOA,PWRWAT,1,2024,S21,RE1,0.0179
PWRCOA,PWRWAT,1,2025,S21,RE1,0.0199
PWRCOA,PWRWAT,1,2026,S21,RE1,0.0328
PWRCOA,PWRWAT,1,2027,S21,RE1,0.0328
PWRCOA,PWRWAT,1,2028,S21,RE1,0.0328
PWRCOA,PWRWAT,1,2029,S21,RE1,0.0328
PWRCOA,PWRWAT,1,2030,S21,RE1,0.0164
PWRCOA,PWRWAT,1,2031,S21,RE1,0.0164
PWRCOA,PWRWAT,1,2032,S21,RE1,0.0164
PWRCOA,PWRWAT,1,2033,S21,RE1,0.0164
PWRCOA,PWRWAT,1,2034,S21,RE1,0.0164
PWRCOA,PWRWAT,1,2035,S21,RE1,0.0164
PWRGAS,GAS,1,2020,S21,RE1,116.1202
PWRGAS,GAS,1,2021,S21,RE1,182.8694
PWRGAS,GAS,1,2022,S21,RE1,257.0622
PWRGAS,GAS,1,2023,S21,RE1,305.839
PWRGAS,GAS,1,2024,S21,RE1,348.3226
PWRGAS,GAS,1,2025,S21,RE1,378.432
PWRGAS,GAS,1,2026,S21,RE1,346.7794
PWRGAS,GAS,1,2027,S21,RE1,400.414
PWRGAS,GAS,1,2028,S21,RE1,456.8728
PWRGAS,GAS,1,2029,S21,RE1,518.868
PWRGAS,GAS,1,2030,S21,RE1,709.7948
PWRGAS,GAS,1,2031,S21,RE1,776.9474
PWRGAS,GAS,1,2032,S21,RE1,849.5888
PWRGAS,GAS,1,2033,S21,RE1,925.0378
PWRGAS,GAS,1,2034,S21,RE1,1006.1118
PWRGAS,GAS,1,2035,S21,RE1,1089.9402
PWRGAS,PWRWAT,1,2020,S21,RE1,0.0128
PWRGAS,PWRWAT,1,2021,S21,RE1,0.0201
PWRGAS,PWRWAT,1,2022,S21,RE1,0.0283
PWRGAS,PWRWAT,1,2023,S21,RE1,0.0336
PWRGAS,PWRWAT,1,2024,S21,RE1,0.0383
PWRGAS,PWRWAT,1,2025,S21,RE1,0.0416
PWRGAS,PWRWAT,1,2026,S21,RE1,0.0381
PWRGAS,PWRWAT,1,2027,S21,RE1,0.044
PWRGAS,PWRWAT,1,2028,S21,RE1,0.0503
PWRGAS,PWRWAT,1,2029,S21,RE1,0.0571
PWRGAS,PWRWAT,1,2030,S21,RE1,0.0781
PWRGAS,PWRWAT,1,2031,S21,RE1,0.0855
PWRGAS,PWRWAT,1,2032,S21,RE1,0.0935
PWRGAS,PWRWAT,1,2033,S21,RE1,0.1018
PWRGAS,PWRWAT,1,2034,S21,RE1,0.1107
PWRGAS,PWRWAT,1,2035,S21,RE1,0.1199
PWRHYD,HYD,1,2020,S21,RE1,38.424
PWRHYD,HYD,1,2021,S21,RE1,39.8327
PWRHYD,HYD,1,2022,S21,RE1,41.2594
PWRHYD,HYD,1,2023,S21,RE1,42.6751
PWRHYD,HYD,1,2024,S21,RE1,44.1018
PWRHYD,HYD,1,2025,S21,RE1,45.5193
PWRHYD,HYD,1,2026,S21,RE1,38.6395
PWRHYD,HYD,1,2027,S21,RE1,38.6778
PWRHYD,HYD,1,2028,S21,RE1,38.718
PWRHYD,HYD,1,2029,S21,RE1,38.7615
PWRHYD,HYD,1,2030,S21,RE1,38.8055
PWRHYD,HYD,1,2031,S21,RE1,38.9117
PWRHYD,HYD,1,2032,S21,RE1,39.0497
PWRHYD,HYD,1,2033,S21,RE1,39.1882
PWRHYD,HYD,1,2034,S21,RE1,39.2953
PWRHYD,HYD,1,2035,S21,RE1,39.4352
PWRSOL,SOL,1,2020,S21,RE1,8.1994
PWRSOL,SOL,1,2021,S21,RE1,8.1994
PWRSOL,SOL,1,2022,S21,RE1,8.1994
PWRSOL,SOL,1,2023,S21,RE1,8.1994
PWRSOL,SOL,1,2024,S21,RE1,8.1994
PWRSOL,SOL,1,2025,S21,RE1,8.1994
PWRSOL,SOL,1,2026,S21,RE1,8.1994
PWRSOL,SOL,1,2027,S21,RE1,8.1994
PWRSOL,SOL,1,2028,S21,RE1,8.1994
PWRSOL,SOL,1,2029,S21,RE1,8.1994
PWRSOL,SOL,1,2030,S21,RE1,8.1994
PWRSOL,SOL,1,2031,S21,RE1,8.1994
PWRSOL,SOL,1,2032,S21,RE1,8.1994
PWRSOL,SOL,1,2033,S21,RE1,8.1994
PWRSOL,SOL,1,2034,S21,RE1,8.1994
PWRSOL,SOL,1,2035,S21,RE1,8.1994
PWRTRN,ELC001,1,2020,S21,RE1,220.9253
PWRTRN,ELC001,1,2021,S21,RE1,238.0536
PWRTRN,ELC001,1,2022,S21,RE1,259.368
PWRTRN,ELC001,1,2023,S21,RE1,282.0761
PWRTRN,ELC001,1,2024,S21,RE1,304.7446
PWRTRN,ELC001,1,2025,S21,RE1,328.8227
PWRTRN,ELC001,1,2026,S21,RE1,355.6756
PWRTRN,ELC001,1,2027,S21,RE1,382.5313
PWRTRN,ELC001,1,2028,S21,RE1,410.8009
PWRTRN,ELC001,1,2029,S21,RE1,441.842
PWRTRN,ELC001,1,2030,S21,RE1,474.2773
PWRTRN,ELC001,1,2031,S21,RE1,507.9598
PWRTRN,ELC001,1,2032,S21,RE1,544.4187
PWRTRN,ELC001,1,2033,S21,RE1,582.2816
PWRTRN,ELC001,1,2034,S21,RE1,622.9256
PWRTRN,ELC001,1,2035,S21,RE1,664.9799
PWRWND,WND,1,2020,S21,RE1,17.5025
PWRWND,WND,1,2021,S21,RE1,17.5025
PWRWND,WND,1,2022,S21,RE1,17.5025
PWRWND,WND,1,2023,S21,RE1,17.5025
PWRWND,WND,1,2024,S21,RE1,17.5025
PWRWND,WND,1,2025,S21,RE1,17.5025
PWRWND,WND,1,2026,S21,RE1,17.5025
PWRWND,WND,1,2027,S21,RE1,17.5025
PWRWND,WND,1,2028,S21,RE1,17.5025
PWRWND,WND,1,2029,S21,RE1,17.5025
PWRWND,WND,1,2030,S21,RE1,17.5025
PWRWND,WND,1,2031,S21,RE1,17.5025
PWRWND,WND,1,2032,S21,RE1,17.5025
PWRWND,WND,1,2033,S21,RE1,17.5025
PWRWND,WND,1,2034,S21,RE1,17.5025
PWRWND,WND,1,2035,S21,RE1,17.5025
RSCHYD,WTRRUN,1,2020,S21,RE1,109.7829
RSCHYD,WTRRUN,1,2021,S21,RE1,113.8076
RSCHYD,WTRRUN,1,2022,S21,RE1,117.884
RSCHYD,WTRRUN,1,2023,S21,RE1,121.9288
RSCHYD,WTRRUN,1,2024,S21,RE1,126.0052
RSCHYD,WTRRUN,1,2025,S21,RE1,130.055
RSCHYD,WTRRUN,1,2026,S21,RE1,110.3985
RSCHYD,WTRRUN,1,2027,S21,RE1,110.508
RSCHYD,WTRRUN,1,2028,S21,RE1,110.6229
RSCHYD,WTRRUN,1,2029,S21,RE1,110.7472
RSCHYD,WTRRUN,1,2030,S21,RE1,110.8728
RSCHYD,WTRRUN,1,2031,S21,RE1,111.1762
RSCHYD,WTRRUN,1,2032,S21,RE1,111.5707
RSCHYD,WTRRUN,1,2033,S21,RE1,111.9664
RSCHYD,WTRRUN,1,2034,S21,RE1,112.2722
RSCHYD,WTRRUN,1,2035,S21,RE1,112.6721
UPSWTRSUR,WTRRUN,1,2020,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2021,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2022,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2023,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2024,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2025,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2026,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2027,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2028,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2029,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2030,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2031,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2032,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2033,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2034,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2035,S21,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2020,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2021,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2022,S22,RE1,0.1794
DEMAGRGWTWAT,ELC002,1,2023,S22,RE1,0.378
DEMAGRGWTWAT,ELC002,1,2024,S22,RE1,0.324
DEMAGRGWTWAT,ELC002,1,2025,S22,RE1,0.27
DEMAGRGWTWAT,ELC002,1,2026,S22,RE1,0.216
DEMAGRGWTWAT,ELC002,1,2027,S22,RE1,0.162
DEMAGRGWTWAT,ELC002,1,2028,S22,RE1,0.108
DEMAGRGWTWAT,ELC002,1,2029,S22,RE1,0.054
DEMAGRGWTWAT,ELC002,1,2030,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2031,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2032,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2033,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2034,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2035,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2020,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2021,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2022,S22,RE1,0.1661
DEMAGRGWTWAT,WTRGWT,1,2023,S22,RE1,0.35
DEMAGRGWTWAT,WTRGWT,1,2024,S22,RE1,0.3
DEMAGRGWTWAT,WTRGWT,1,2025,S22,RE1,0.25
DEMAGRGWTWAT,WTRGWT,1,2026,S22,RE1,0.2
DEMAGRGWTWAT,WTRGWT,1,2027,S22,RE1,0.15
DEMAGRGWTWAT,WTRGWT,1,2028,S22,RE1,0.1
DEMAGRGWTWAT,WTRGWT,1,2029,S22,RE1,0.05
DEMAGRGWTWAT,WTRGWT,1,2030,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2031,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2032,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2033,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2034,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2035,S22,RE1,0.0
DEMAGRSURWAT,ELC002,1,2020,S22,RE1,0.4293
DEMAGRSURWAT,ELC002,1,2021,S22,RE1,0.6243
DEMAGRSURWAT,ELC002,1,2022,S22,RE1,0.688
DEMAGRSURWAT,ELC002,1,2023,S22,RE1,0.7357
DEMAGRSURWAT,ELC002,1,2024,S22,RE1,0.986
DEMAGRSURWAT,ELC002,1,2025,S22,RE1,1.2454
DEMAGRSURWAT,ELC002,1,2026,S22,RE1,1.4961
DEMAGRSURWAT,ELC002,1,2027,S22,RE1,1.7477
DEMAGRSURWAT,ELC002,1,2028,S22,RE1,2.0085
DEMAGRSURWAT,ELC002,1,2029,S22,RE1,2.2702
DEMAGRSURWAT,ELC002,1,2030,S22,RE1,2.5324
DEMAGRSURWAT,ELC002,1,2031,S22,RE1,2.5957
DEMAGRSURWAT,ELC002,1,2032,S22,RE1,2.6597
DEMAGRSURWAT,ELC002,1,2033,S22,RE1,2.7241
DEMAGRSURWAT,ELC002,1,2034,S22,RE1,2.7886
DEMAGRSURWAT,ELC002,1,2035,S22,RE1,2.8543
DEMAGRSURWAT,WTRSUR,1,2020,S22,RE1,0.4992
DEMAGRSURWAT,WTRSUR,1,2021,S22,RE1,0.7259
DEMAGRSURWAT,WTRSUR,1,2022,S22,RE1,0.8
DEMAGRSURWAT,WTRSUR,1,2023,S22,RE1,0.8555
DEMAGRSURWAT,WTRSUR,1,2024,S22,RE1,1.1465
DEMAGRSURWAT,WTRSUR,1,2025,S22,RE1,1.4481
DEMAGRSURWAT,WTRSUR,1,2026,S22,RE1,1.7397
DEMAGRSURWAT,WTRSUR,1,2027,S22,RE1,2.0322
DEMAGRSURWAT,WTRSUR,1,2028,S22,RE1,2.3355
DEMAGRSURWAT,WTRSUR,1,2029,S22,RE1,2.6398
DEMAGRSURWAT,WTRSUR,1,2030,S22,RE1,2.9446
DEMAGRSURWAT,WTRSUR,1,2031,S22,RE1,3.0183
DEMAGRSURWAT,WTRSUR,1,2032,S22,RE1,3.0927
DEMAGRSURWAT,WTRSUR,1,2033,S22,RE1,3.1676
DEMAGRSURWAT,WTRSUR,1,2034,S22,RE1,3.2425
DEMAGRSURWAT,WTRSUR,1,2035,S22,RE1,3.319
DEMPUBGWTWAT,ELC002,1,2020,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2021,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2022,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2023,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2024,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2025,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2026,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2027,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2028,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2029,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2030,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2031,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2032,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2033,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2034,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2035,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2020,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2021,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2022,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2023,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2024,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2025,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2026,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2027,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2028,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2029,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2030,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2031,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2032,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2033,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2034,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2035,S22,RE1,0.0
DEMPUBSURWAT,ELC002,1,2020,S22,RE1,1.2278
DEMPUBSURWAT,ELC002,1,2021,S22,RE1,1.3147
DEMPUBSURWAT,ELC002,1,2022,S22,RE1,1.4063
DEMPUBSURWAT,ELC002,1,2023,S22,RE1,1.5005
DEMPUBSURWAT,ELC002,1,2024,S22,RE1,1.5984
DEMPUBSURWAT,ELC002,1,2025,S22,RE1,1.7013
DEMPUBSURWAT,ELC002,1,2026,S22,RE1,1.8079
DEMPUBSURWAT,ELC002,1,2027,S22,RE1,1.9182
DEMPUBSURWAT,ELC002,1,2028,S22,RE1,2.0346
DEMPUBSURWAT,ELC002,1,2029,S22,RE1,2.1548
DEMPUBSURWAT,ELC002,1,2030,S22,RE1,2.2811
DEMPUBSURWAT,ELC002,1,2031,S22,RE1,2.4125
DEMPUBSURWAT,ELC002,1,2032,S22,RE1,2.5487
DEMPUBSURWAT,ELC002,1,2033,S22,RE1,2.6914
DEMPUBSURWAT,ELC002,1,2034,S22,RE1,2.84
DEMPUBSURWAT,ELC002,1,2035,S22,RE1,2.9962
DEMPUBSURWAT,WTRSUR,1,2020,S22,RE1,0.4354
DEMPUBSURWAT,WTRSUR,1,2021,S22,RE1,0.4662
DEMPUBSURWAT,WTRSUR,1,2022,S22,RE1,0.4987
DEMPUBSURWAT,WTRSUR,1,2023,S22,RE1,0.5321
DEMPUBSURWAT,WTRSUR,1,2024,S22,RE1,0.5668
DEMPUBSURWAT,WTRSUR,1,2025,S22,RE1,0.6033
DEMPUBSURWAT,WTRSUR,1,2026,S22,RE1,0.6411
DEMPUBSURWAT,WTRSUR,1,2027,S22,RE1,0.6802
DEMPUBSURWAT,WTRSUR,1,2028,S22,RE1,0.7215
DEMPUBSURWAT,WTRSUR,1,2029,S22,RE1,0.7641
DEMPUBSURWAT,WTRSUR,1,2030,S22,RE1,0.8089
DEMPUBSURWAT,WTRSUR,1,2031,S22,RE1,0.8555
DEMPUBSURWAT,WTRSUR,1,2032,S22,RE1,0.9038
DEMPUBSURWAT,WTRSUR,1,2033,S22,RE1,0.9544
DEMPUBSURWAT,WTRSUR,1,2034,S22,RE1,1.0071
DEMPUBSURWAT,WTRSUR,1,2035,S22,RE1,1.0625
DEMPWRSURWAT,ELC002,1,2020,S22,RE1,0.1184
DEMPWRSURWAT,ELC002,1,2021,S22,RE1,0.128
DEMPWRSURWAT,ELC002,1,2022,S22,RE1,0.1407
DEMPWRSURWAT,ELC002,1,2023,S22,RE1,0.154
DEMPWRSURWAT,ELC002,1,2024,S22,RE1,0.1675
DEMPWRSURWAT,ELC002,1,2025,S22,RE1,0.1816
DEMPWRSURWAT,ELC002,1,2026,S22,RE1,0.1957
DEMPWRSURWAT,ELC002,1,2027,S22,RE1,0.2123
DEMPWRSURWAT,ELC002,1,2028,S22,RE1,0.2394
DEMPWRSURWAT,ELC002,1,2029,S22,RE1,0.2484
DEMPWRSURWAT,ELC002,1,2030,S22,RE1,0.271
DEMPWRSURWAT,ELC002,1,2031,S22,RE1,0.2924
DEMPWRSURWAT,ELC002,1,2032,S22,RE1,0.3156
DEMPWRSURWAT,ELC002,1,2033,S22,RE1,0.3398
DEMPWRSURWAT,ELC002,1,2034,S22,RE1,0.3658
DEMPWRSURWAT,ELC002,1,2035,S22,RE1,0.3925
DEMPWRSURWAT,WTRSUR,1,2020,S22,RE1,0.042
DEMPWRSURWAT,WTRSUR,1,2021,S22,RE1,0.0454
DEMPWRSURWAT,WTRSUR,1,2022,S22,RE1,0.0499
DEMPWRSURWAT,WTRSUR,1,2023,S22,RE1,0.0546
DEMPWRSURWAT,WTRSUR,1,2024,S22,RE1,0.0594
DEMPWRSURWAT,WTRSUR,1,2025,S22,RE1,0.0644
DEMPWRSURWAT,WTRSUR,1,2026,S22,RE1,0.0694
DEMPWRSURWAT,WTRSUR,1,2027,S22,RE1,0.0753
DEMPWRSURWAT,WTRSUR,1,2028,S22,RE1,0.0849
DEMPWRSURWAT,WTRSUR,1,2029,S22,RE1,0.0881
DEMPWRSURWAT,WTRSUR,1,2030,S22,RE1,0.0961
DEMPWRSURWAT,WTRSUR,1,2031,S22,RE1,0.1037
DEMPWRSURWAT,WTRSUR,1,2032,S22,RE1,0.1119
DEMPWRSURWAT,WTRSUR,1,2033,S22,RE1,0.1205
DEMPWRSURWAT,WTRSUR,1,2034,S22,RE1,0.1297
DEMPWRSURWAT,WTRSUR,1,2035,S22,RE1,0.1392
DEMTRABIO,CRPMAI,1,2020,S22,RE1,1.1848
DEMTRABIO,CRPMAI,1,2021,S22,RE1,1.2204
DEMTRABIO,CRPMAI,1,2022,S22,RE1,1.2559
DEMTRABIO,CRPMAI,1,2023,S22,RE1,1.2915
DEMTRABIO,CRPMAI,1,2024,S22,RE1,1.327
DEMTRABIO,CRPMAI,1,2025,S22,RE1,1.3744
DEMTRABIO,CRPMAI,1,2026,S22,RE1,1.41
DEMTRABIO,CRPMAI,1,2027,S22,RE1,1.4455
DEMTRABIO,CRPMAI,1,2028,S22,RE1,1.4929
DEMTRABIO,CRPMAI,1,2029,S22,RE1,1.5403
DEMTRABIO,CRPMAI,1,2030,S22,RE1,1.5877
DEMTRABIO,CRPMAI,1,2031,S22,RE1,1.6351
DEMTRABIO,CRPMAI,1,2032,S22,RE1,1.6825
DEMTRABIO,CRPMAI,1,2033,S22,RE1,1.7299
DEMTRABIO,CRPMAI,1,2034,S22,RE1,1.7773
DEMTRABIO,CRPMAI,1,2035,S22,RE1,1.8246
LNDBLT,LND,1,2020,S22,RE1,15.0
LNDBLT,LND,1,2021,S22,RE1,15.2
LNDBLT,LND,1,2022,S22,RE1,15.3
LNDBLT,LND,1,2023,S22,RE1,15.5
LNDBLT,LND,1,2024,S22,RE1,15.6
LNDBLT,LND,1,2025,S22,RE1,15.8
LNDBLT,LND,1,2026,S22,RE1,15.9
LNDBLT,LND,1,2027,S22,RE1,16.1
LNDBLT,LND,1,2028,S22,RE1,16.2
LNDBLT,LND,1,2029,S22,RE1,16.4
LNDBLT,LND,1,2030,S22,RE1,16.6
LNDBLT,LND,1,2031,S22,RE1,16.7
LNDBLT,LND,1,2032,S22,RE1,16.9
LNDBLT,LND,1,2033,S22,RE1,17.1
LNDBLT,LND,1,2034,S22,RE1,17.2
LNDBLT,LND,1,2035,S22,RE1,17.4
LNDBLT,WTRPRC,1,2020,S22,RE1,18.0
LNDBLT,WTRPRC,1,2021,S22,RE1,18.24
LNDBLT,WTRPRC,1,2022,S22,RE1,18.36
LNDBLT,WTRPRC,1,2023,S22,RE1,18.6
LNDBLT,WTRPRC,1,2024,S22,RE1,18.72
LNDBLT,WTRPRC,1,2025,S22,RE1,18.96
LNDBLT,WTRPRC,1,2026,S22,RE1,19.08
LNDBLT,WTRPRC,1,2027,S22,RE1,19.32
LNDBLT,WTRPRC,1,2028,S22,RE1,19.44
LNDBLT,WTRPRC,1,2029,S22,RE1,19.68
LNDBLT,WTRPRC,1,2030,S22,RE1,19.92
LNDBLT,WTRPRC,1,2031,S22,RE1,20.04
LNDBLT,WTRPRC,1,2032,S22,RE1,20.28
LNDBLT,WTRPRC,1,2033,S22,RE1,20.52
LNDBLT,WTRPRC,1,2034,S22,RE1,20.64
LNDBLT,WTRPRC,1,2035,S22,RE1,20.88
LNDFOR,LND,1,2020,S22,RE1,253.6
LNDFOR,LND,1,2021,S22,RE1,243.6
LNDFOR,LND,1,2022,S22,RE1,233.6
LNDFOR,LND,1,2023,S22,RE1,223.6
LNDFOR,LND,1,2024,S22,RE1,213.6
LNDFOR,LND,1,2025,S22,RE1,203.6
LNDFOR,LND,1,2026,S22,RE1,252.9324
LNDFOR,LND,1,2027,S22,RE1,252.773
LNDFOR,LND,1,2028,S22,RE1,252.6889
LNDFOR,LND,1,2029,S22,RE1,252.5043
LNDFOR,LND,1,2030,S22,RE1,252.317
LNDFOR,LND,1,2031,S22,RE1,252.317
LNDFOR,LND,1,2032,S22,RE1,252.317
LNDFOR,LND,1,2033,S22,RE1,252.317
LNDFOR,LND,1,2034,S22,RE1,252.317
LNDFOR,LND,1,2035,S22,RE1,252.317
LNDFOR,WTRPRC,1,2020,S22,RE1,304.32
LNDFOR,WTRPRC,1,2021,S22,RE1,292.32
LNDFOR,WTRPRC,1,2022,S22,RE1,280.32
LNDFOR,WTRPRC,1,2023,S22,RE1,268.32
LNDFOR,WTRPRC,1,2024,S22,RE1,256.32
LNDFOR,WTRPRC,1,2025,S22,RE1,244.32
LNDFOR,WTRPRC,1,2026,S22,RE1,303.5189
LNDFOR,WTRPRC,1,2027,S22,RE1,303.3276
LNDFOR,WTRPRC,1,2028,S22,RE1,303.2267
LNDFOR,WTRPRC,1,2029,S22,RE1,303.0052
LNDFOR,WTRPRC,1,2030,S22,RE1,302.7804
