t,f,m,y,l,r,RateOfProductionByTechnology
LNDFOR,LFOR,1,2028,S21,RE1,252.6626
LNDFOR,LFOR,1,2029,S21,RE1,251.5552
LNDFOR,LFOR,1,2030,S21,RE1,251.7042
LNDFOR,LFOR,1,2031,S21,RE1,251.7042
LNDFOR,LFOR,1,2032,S21,RE1,251.7042
LNDFOR,LFOR,1,2033,S21,RE1,247.7732
LNDFOR,LFOR,1,2034,S21,RE1,249.8446
LNDFOR,LFOR,1,2035,S21,RE1,248.7543
LNDFOR,WTREVT,1,2020,S21,RE1,215.56
LNDFOR,WTREVT,1,2021,S21,RE1,212.8707
LNDFOR,WTREVT,1,2022,S21,RE1,210.2809
LNDFOR,WTREVT,1,2023,S21,RE1,207.6156
LNDFOR,WTREVT,1,2024,S21,RE1,205.034
LNDFOR,WTREVT,1,2025,S21,RE1,202.3582
LNDFOR,WTREVT,1,2026,S21,RE1,199.7852
LNDFOR,WTREVT,1,2027,S21,RE1,196.4269
LNDFOR,WTREVT,1,2028,S21,RE1,194.5502
LNDFOR,WTREVT,1,2029,S21,RE1,191.182
LNDFOR,WTREVT,1,2030,S21,RE1,188.7781
LNDFOR,WTREVT,1,2031,S21,RE1,188.7781
LNDFOR,WTREVT,1,2032,S21,RE1,188.7781
LNDFOR,WTREVT,1,2033,S21,RE1,185.8299
LNDFOR,WTREVT,1,2034,S21,RE1,187.3834
LNDFOR,WTREVT,1,2035,S21,RE1,184.0782
LNDFOR,WTRGWT,1,2020,S21,RE1,7.608
LNDFOR,WTRGWT,1,2021,S21,RE1,7.6025
LNDFOR,WTRGWT,1,2022,S21,RE1,7.6005
LNDFOR,WTRGWT,1,2023,S21,RE1,7.5957
LNDFOR,WTRGWT,1,2024,S21,RE1,7.5939
LNDFOR,WTRGWT,1,2025,S21,RE1,7.5884
LNDFOR,WTRGWT,1,2026,S21,RE1,7.5868
LNDFOR,WTRGWT,1,2027,S21,RE1,7.5549
LNDFOR,WTRGWT,1,2028,S21,RE1,7.5799
LNDFOR,WTRGWT,1,2029,S21,RE1,7.5467
LNDFOR,WTRGWT,1,2030,S21,RE1,7.5511
LNDFOR,WTRGWT,1,2031,S21,RE1,7.5511
LNDFOR,WTRGWT,1,2032,S21,RE1,7.5511
LNDFOR,WTRGWT,1,2033,S21,RE1,7.4332
LNDFOR,WTRGWT,1,2034,S21,RE1,7.4953
LNDFOR,WTRGWT,1,2035,S21,RE1,7.4626
LNDFOR,WTRRUN,1,2020,S21,RE1,81.152
LNDFOR,WTRRUN,1,2021,S21,RE1,81.0936
LNDFOR,WTRRUN,1,2022,S21,RE1,78.5387
LNDFOR,WTRRUN,1,2023,S21,RE1,78.4888
LNDFOR,WTRRUN,1,2024,S21,RE1,75.9385
LNDFOR,WTRRUN,1,2025,S21,RE1,75.8843
LNDFOR,WTRRUN,1,2026,S21,RE1,75.8678
LNDFOR,WTRRUN,1,2027,S21,RE1,73.0305
LNDFOR,WTRRUN,1,2028,S21,RE1,73.2722
LNDFOR,WTRRUN,1,2029,S21,RE1,70.4355
LNDFOR,WTRRUN,1,2030,S21,RE1,70.4772
LNDFOR,WTRRUN,1,2031,S21,RE1,70.4772
LNDFOR,WTRRUN,1,2032,S21,RE1,70.4772
LNDFOR,WTRRUN,1,2033,S21,RE1,69.3765
LNDFOR,WTRRUN,1,2034,S21,RE1,69.9565
LNDFOR,WTRRUN,1,2035,S21,RE1,69.6512
LNDMAIIRR,CRPMAI,1,2020,S21,RE1,0.1549
LNDMAIIRR,CRPMAI,1,2021,S21,RE1,0.3365
LNDMAIIRR,CRPMAI,1,2022,S21,RE1,0.519
LNDMAIIRR,CRPMAI,1,2023,S21,RE1,0.7006
LNDMAIIRR,CRPMAI,1,2024,S21,RE1,0.8831
LNDMAIIRR,CRPMAI,1,2025,S21,RE1,1.0765
LNDMAIIRR,CRPMAI,1,2026,S21,RE1,1.259
LNDMAIIRR,CRPMAI,1,2027,S21,RE1,1.4425
LNDMAIIRR,CRPMAI,1,2028,S21,RE1,1.6369
LNDMAIIRR,CRPMAI,1,2029,S21,RE1,1.8313
LNDMAIIRR,CRPMAI,1,2030,S21,RE1,2.0267
LNDMAIIRR,CRPMAI,1,2031,S21,RE1,2.0831
LNDMAIIRR,CRPMAI,1,2032,S21,RE1,2.1395
LNDMAIIRR,CRPMAI,1,2033,S21,RE1,2.1959
LNDMAIIRR,CRPMAI,1,2034,S21,RE1,2.2522
LNDMAIIRR,CRPMAI,1,2035,S21,RE1,2.3096
LNDMAIIRR,WTREVT,1,2020,S21,RE1,0.1699
LNDMAIIRR,WTREVT,1,2021,S21,RE1,0.369
LNDMAIIRR,WTREVT,1,2022,S21,RE1,0.5691
LNDMAIIRR,WTREVT,1,2023,S21,RE1,0.7682
LNDMAIIRR,WTREVT,1,2024,S21,RE1,0.9683
LNDMAIIRR,WTREVT,1,2025,S21,RE1,1.1804
LNDMAIIRR,WTREVT,1,2026,S21,RE1,1.3804
LNDMAIIRR,WTREVT,1,2027,S21,RE1,1.5817
LNDMAIIRR,WTREVT,1,2028,S21,RE1,1.7948
LNDMAIIRR,WTREVT,1,2029,S21,RE1,2.008
LNDMAIIRR,WTREVT,1,2030,S21,RE1,2.2222
LNDMAIIRR,WTREVT,1,2031,S21,RE1,2.284
LNDMAIIRR,WTREVT,1,2032,S21,RE1,2.3459
LNDMAIIRR,WTREVT,1,2033,S21,RE1,2.4078
LNDMAIIRR,WTREVT,1,2034,S21,RE1,2.4696
LNDMAIIRR,WTREVT,1,2035,S21,RE1,2.5325
LNDMAIIRR,WTRGWT,1,2020,S21,RE1,0.034
LNDMAIIRR,WTRGWT,1,2021,S21,RE1,0.0738
LNDMAIIRR,WTRGWT,1,2022,S21,RE1,0.1138
LNDMAIIRR,WTRGWT,1,2023,S21,RE1,0.1536
LNDMAIIRR,WTRGWT,1,2024,S21,RE1,0.1937
LNDMAIIRR,WTRGWT,1,2025,S21,RE1,0.2361
LNDMAIIRR,WTRGWT,1,2026,S21,RE1,0.2761
LNDMAIIRR,WTRGWT,1,2027,S21,RE1,0.3163
LNDMAIIRR,WTRGWT,1,2028,S21,RE1,0.359
LNDMAIIRR,WTRGWT,1,2029,S21,RE1,0.4016
LNDMAIIRR,WTRGWT,1,2030,S21,RE1,0.4444
LNDMAIIRR,WTRGWT,1,2031,S21,RE1,0.4568
LNDMAIIRR,WTRGWT,1,2032,S21,RE1,0.4692
LNDMAIIRR,WTRGWT,1,2033,S21,RE1,0.4816
LNDMAIIRR,WTRGWT,1,2034,S21,RE1,0.4939
LNDMAIIRR,WTRGWT,1,2035,S21,RE1,0.5065
LNDMAIIRR,WTRRUN,1,2020,S21,RE1,0.3058
LNDMAIIRR,WTRRUN,1,2021,S21,RE1,0.6641
LNDMAIIRR,WTRRUN,1,2022,S21,RE1,1.0244
LNDMAIIRR,WTRRUN,1,2023,S21,RE1,1.3827
LNDMAIIRR,WTRRUN,1,2024,S21,RE1,1.7429
LNDMAIIRR,WTRRUN,1,2025,S21,RE1,2.1246
LNDMAIIRR,WTRRUN,1,2026,S21,RE1,2.4848
LNDMAIIRR,WTRRUN,1,2027,S21,RE1,2.8471
LNDMAIIRR,WTRRUN,1,2028,S21,RE1,3.2307
LNDMAIIRR,WTRRUN,1,2029,S21,RE1,3.6144
LNDMAIIRR,WTRRUN,1,2030,S21,RE1,4.0
LNDMAIIRR,WTRRUN,1,2031,S21,RE1,4.1113
LNDMAIIRR,WTRRUN,1,2032,S21,RE1,4.2226
LNDMAIIRR,WTRRUN,1,2033,S21,RE1,4.334
LNDMAIIRR,WTRRUN,1,2034,S21,RE1,4.4452
LNDMAIIRR,WTRRUN,1,2035,S21,RE1,4.5585
LNDMAIRNF,CRPMAI,1,2020,S21,RE1,1.3899
LNDMAIRNF,CRPMAI,1,2021,S21,RE1,1.2509
LNDMAIRNF,CRPMAI,1,2022,S21,RE1,1.1119
LNDMAIRNF,CRPMAI,1,2023,S21,RE1,0.9729
LNDMAIRNF,CRPMAI,1,2024,S21,RE1,0.8339
LNDMAIRNF,CRPMAI,1,2025,S21,RE1,0.695
LNDMAIRNF,CRPMAI,1,2026,S21,RE1,0.556
LNDMAIRNF,CRPMAI,1,2027,S21,RE1,0.417
LNDMAIRNF,CRPMAI,1,2028,S21,RE1,0.278
LNDMAIRNF,CRPMAI,1,2029,S21,RE1,0.139
LNDMAIRNF,CRPMAI,1,2030,S21,RE1,0.0
LNDMAIRNF,CRPMAI,1,2031,S21,RE1,0.0
LNDMAIRNF,CRPMAI,1,2032,S21,RE1,0.0
LNDMAIRNF,CRPMAI,1,2033,S21,RE1,0.0
LNDMAIRNF,CRPMAI,1,2034,S21,RE1,0.0
LNDMAIRNF,CRPMAI,1,2035,S21,RE1,0.0
LNDMAIRNF,WTREVT,1,2020,S21,RE1,1.64
LNDMAIRNF,WTREVT,1,2021,S21,RE1,1.4391
LNDMAIRNF,WTREVT,1,2022,S21,RE1,1.2792
LNDMAIRNF,WTREVT,1,2023,S21,RE1,1.0906
LNDMAIRNF,WTREVT,1,2024,S21,RE1,0.9348
LNDMAIRNF,WTREVT,1,2025,S21,RE1,0.7585
LNDMAIRNF,WTREVT,1,2026,S21,RE1,0.6068
LNDMAIRNF,WTREVT,1,2027,S21,RE1,0.4551
LNDMAIRNF,WTREVT,1,2028,S21,RE1,0.2952
LNDMAIRNF,WTREVT,1,2029,S21,RE1,0.1476
LNDMAIRNF,WTREVT,1,2030,S21,RE1,0.0
LNDMAIRNF,WTREVT,1,2031,S21,RE1,0.0
LNDMAIRNF,WTREVT,1,2032,S21,RE1,0.0
LNDMAIRNF,WTREVT,1,2033,S21,RE1,0.0
LNDMAIRNF,WTREVT,1,2034,S21,RE1,0.0
LNDMAIRNF,WTREVT,1,2035,S21,RE1,0.0
LNDMAIRNF,WTRGWT,1,2020,S21,RE1,0.328
LNDMAIRNF,WTRGWT,1,2021,S21,RE1,0.2952
LNDMAIRNF,WTRGWT,1,2022,S21,RE1,0.2624
LNDMAIRNF,WTRGWT,1,2023,S21,RE1,0.2296
LNDMAIRNF,WTRGWT,1,2024,S21,RE1,0.1968
LNDMAIRNF,WTRGWT,1,2025,S21,RE1,0.1435
LNDMAIRNF,WTRGWT,1,2026,S21,RE1,0.1148
LNDMAIRNF,WTRGWT,1,2027,S21,RE1,0.0861
LNDMAIRNF,WTRGWT,1,2028,S21,RE1,0.0574
LNDMAIRNF,WTRGWT,1,2029,S21,RE1,0.0287
LNDMAIRNF,WTRGWT,1,2030,S21,RE1,0.0
LNDMAIRNF,WTRGWT,1,2031,S21,RE1,0.0
LNDMAIRNF,WTRGWT,1,2032,S21,RE1,0.0
LNDMAIRNF,WTRGWT,1,2033,S21,RE1,0.0
LNDMAIRNF,WTRGWT,1,2034,S21,RE1,0.0
LNDMAIRNF,WTRGWT,1,2035,S21,RE1,0.0
LNDMAIRNF,WTRRUN,1,2020,S21,RE1,2.952
LNDMAIRNF,WTRRUN,1,2021,S21,RE1,2.6199
LNDMAIRNF,WTRRUN,1,2022,S21,RE1,2.296
LNDMAIRNF,WTRRUN,1,2023,S21,RE1,1.9803
LNDMAIRNF,WTRRUN,1,2024,S21,RE1,1.6728
LNDMAIRNF,WTRRUN,1,2025,S21,RE1,1.3735
LNDMAIRNF,WTRRUN,1,2026,S21,RE1,1.0988
LNDMAIRNF,WTRRUN,1,2027,S21,RE1,0.8118
LNDMAIRNF,WTRRUN,1,2028,S21,RE1,0.533
LNDMAIRNF,WTRRUN,1,2029,S21,RE1,0.2624
LNDMAIRNF,WTRRUN,1,2030,S21,RE1,0.0
LNDMAIRNF,WTRRUN,1,2031,S21,RE1,0.0
LNDMAIRNF,WTRRUN,1,2032,S21,RE1,0.0
LNDMAIRNF,WTRRUN,1,2033,S21,RE1,0.0
LNDMAIRNF,WTRRUN,1,2034,S21,RE1,0.0
LNDMAIRNF,WTRRUN,1,2035,S21,RE1,0.0
LNDRICIRR,CRPRIC,1,2020,S21,RE1,0.5968
LNDRICIRR,CRPRIC,1,2021,S21,RE1,0.7081
LNDRICIRR,CRPRIC,1,2022,S21,RE1,0.8379
LNDRICIRR,CRPRIC,1,2023,S21,RE1,0.9623
LNDRICIRR,CRPRIC,1,2024,S21,RE1,1.085
LNDRICIRR,CRPRIC,1,2025,S21,RE1,1.2039
LNDRICIRR,CRPRIC,1,2026,S21,RE1,1.3199
LNDRICIRR,CRPRIC,1,2027,S21,RE1,1.4324
LNDRICIRR,CRPRIC,1,2028,S21,RE1,1.5425
LNDRICIRR,CRPRIC,1,2029,S21,RE1,1.6506
LNDRICIRR,CRPRIC,1,2030,S21,RE1,1.755
LNDRICIRR,CRPRIC,1,2031,S21,RE1,1.79
LNDRICIRR,CRPRIC,1,2032,S21,RE1,1.8259
LNDRICIRR,CRPRIC,1,2033,S21,RE1,1.8631
LNDRICIRR,CRPRIC,1,2034,S21,RE1,1.9001
LNDRICIRR,CRPRIC,1,2035,S21,RE1,1.938
LNDRICIRR,WTREVT,1,2020,S21,RE1,0.4125
LNDRICIRR,WTREVT,1,2021,S21,RE1,0.4894
LNDRICIRR,WTREVT,1,2022,S21,RE1,0.5792
LNDRICIRR,WTREVT,1,2023,S21,RE1,0.6652
LNDRICIRR,WTREVT,1,2024,S21,RE1,0.75
LNDRICIRR,WTREVT,1,2025,S21,RE1,0.8322
LNDRICIRR,WTREVT,1,2026,S21,RE1,0.9124
LNDRICIRR,WTREVT,1,2027,S21,RE1,0.9902
LNDRICIRR,WTREVT,1,2028,S21,RE1,1.0663
LNDRICIRR,WTREVT,1,2029,S21,RE1,1.141
LNDRICIRR,WTREVT,1,2030,S21,RE1,1.2131
LNDRICIRR,WTREVT,1,2031,S21,RE1,1.2374
LNDRICIRR,WTREVT,1,2032,S21,RE1,1.2622
LNDRICIRR,WTREVT,1,2033,S21,RE1,1.2878
LNDRICIRR,WTREVT,1,2034,S21,RE1,1.3134
LNDRICIRR,WTREVT,1,2035,S21,RE1,1.3396
LNDRICIRR,WTRGWT,1,2020,S21,RE1,0.0495
LNDRICIRR,WTRGWT,1,2021,S21,RE1,0.0587
LNDRICIRR,WTRGWT,1,2022,S21,RE1,0.0695
LNDRICIRR,WTRGWT,1,2023,S21,RE1,0.0798
LNDRICIRR,WTRGWT,1,2024,S21,RE1,0.09
LNDRICIRR,WTRGWT,1,2025,S21,RE1,0.0999
LNDRICIRR,WTRGWT,1,2026,S21,RE1,0.1095
LNDRICIRR,WTRGWT,1,2027,S21,RE1,0.1188
LNDRICIRR,WTRGWT,1,2028,S21,RE1,0.128
LNDRICIRR,WTRGWT,1,2029,S21,RE1,0.1369
LNDRICIRR,WTRGWT,1,2030,S21,RE1,0.1456
LNDRICIRR,WTRGWT,1,2031,S21,RE1,0.1485
LNDRICIRR,WTRGWT,1,2032,S21,RE1,0.1515
LNDRICIRR,WTRGWT,1,2033,S21,RE1,0.1545
LNDRICIRR,WTRGWT,1,2034,S21,RE1,0.1576
LNDRICIRR,WTRGWT,1,2035,S21,RE1,0.1608
LNDRICIRR,WTRRUN,1,2020,S21,RE1,0.4455
LNDRICIRR,WTRRUN,1,2021,S21,RE1,0.5286
LNDRICIRR,WTRRUN,1,2022,S21,RE1,0.6256
LNDRICIRR,WTRRUN,1,2023,S21,RE1,0.7184
LNDRICIRR,WTRRUN,1,2024,S21,RE1,0.81
LNDRICIRR,WTRRUN,1,2025,S21,RE1,0.8988
LNDRICIRR,WTRRUN,1,2026,S21,RE1,0.9854
LNDRICIRR,WTRRUN,1,2027,S21,RE1,1.0694
LNDRICIRR,WTRRUN,1,2028,S21,RE1,1.1516
LNDRICIRR,WTRRUN,1,2029,S21,RE1,1.2323
LNDRICIRR,WTRRUN,1,2030,S21,RE1,1.3102
LNDRICIRR,WTRRUN,1,2031,S21,RE1,1.3363
LNDRICIRR,WTRRUN,1,2032,S21,RE1,1.3631
LNDRICIRR,WTRRUN,1,2033,S21,RE1,1.3909
LNDRICIRR,WTRRUN,1,2034,S21,RE1,1.4185
LNDRICIRR,WTRRUN,1,2035,S21,RE1,1.4468
LNDRICRNF,CRPRIC,1,2020,S21,RE1,0.8019
LNDRICRNF,CRPRIC,1,2021,S21,RE1,0.7609
LNDRICRNF,CRPRIC,1,2022,S21,RE1,0.66
LNDRICRNF,CRPRIC,1,2023,S21,RE1,0.5657
LNDRICRNF,CRPRIC,1,2024,S21,RE1,0.474
LNDRICRNF,CRPRIC,1,2025,S21,RE1,0.3861
LNDRICRNF,CRPRIC,1,2026,S21,RE1,0.3021
LNDRICRNF,CRPRIC,1,2027,S21,RE1,0.2216
LNDRICRNF,CRPRIC,1,2028,S21,RE1,0.1445
LNDRICRNF,CRPRIC,1,2029,S21,RE1,0.0704
LNDRICRNF,CRPRIC,1,2030,S21,RE1,0.0
LNDRICRNF,CRPRIC,1,2031,S21,RE1,0.0
LNDRICRNF,CRPRIC,1,2032,S21,RE1,0.0
LNDRICRNF,CRPRIC,1,2033,S21,RE1,0.0
LNDRICRNF,CRPRIC,1,2034,S21,RE1,0.0
LNDRICRNF,CRPRIC,1,2035,S21,RE1,0.0
LNDRICRNF,WTREVT,1,2020,S21,RE1,0.7927
LNDRICRNF,WTREVT,1,2021,S21,RE1,0.7558
LNDRICRNF,WTREVT,1,2022,S21,RE1,0.66
LNDRICRNF,WTREVT,1,2023,S21,RE1,0.5777
LNDRICRNF,WTREVT,1,2024,S21,RE1,0.4868
LNDRICRNF,WTREVT,1,2025,S21,RE1,0.3982
LNDRICRNF,WTREVT,1,2026,S21,RE1,0.3186
LNDRICRNF,WTREVT,1,2027,S21,RE1,0.2348
LNDRICRNF,WTREVT,1,2028,S21,RE1,0.1539
LNDRICRNF,WTREVT,1,2029,S21,RE1,0.0753
LNDRICRNF,WTREVT,1,2030,S21,RE1,0.0
LNDRICRNF,WTREVT,1,2031,S21,RE1,0.0
LNDRICRNF,WTREVT,1,2032,S21,RE1,0.0
LNDRICRNF,WTREVT,1,2033,S21,RE1,0.0
LNDRICRNF,WTREVT,1,2034,S21,RE1,0.0
LNDRICRNF,WTREVT,1,2035,S21,RE1,0.0
LNDRICRNF,WTRGWT,1,2020,S21,RE1,0.0793
LNDRICRNF,WTRGWT,1,2021,S21,RE1,0.0769
LNDRICRNF,WTRGWT,1,2022,S21,RE1,0.0683
LNDRICRNF,WTRGWT,1,2023,S21,RE1,0.0598
LNDRICRNF,WTRGWT,1,2024,S21,RE1,0.0512
LNDRICRNF,WTRGWT,1,2025,S21,RE1,0.0427
LNDRICRNF,WTRGWT,1,2026,S21,RE1,0.0341
LNDRICRNF,WTRGWT,1,2027,S21,RE1,0.0214
LNDRICRNF,WTRGWT,1,2028,S21,RE1,0.0142
LNDRICRNF,WTRGWT,1,2029,S21,RE1,0.0071
LNDRICRNF,WTRGWT,1,2030,S21,RE1,0.0
LNDRICRNF,WTRGWT,1,2031,S21,RE1,0.0
LNDRICRNF,WTRGWT,1,2032,S21,RE1,0.0
LNDRICRNF,WTRGWT,1,2033,S21,RE1,0.0
LNDRICRNF,WTRGWT,1,2034,S21,RE1,0.0
LNDRICRNF,WTRGWT,1,2035,S21,RE1,0.0
LNDRICRNF,WTRRUN,1,2020,S21,RE1,0.7134
LNDRICRNF,WTRRUN,1,2021,S21,RE1,0.6789
LNDRICRNF,WTRRUN,1,2022,S21,RE1,0.6031
LNDRICRNF,WTRRUN,1,2023,S21,RE1,0.5179
LNDRICRNF,WTRRUN,1,2024,S21,RE1,0.4355
LNDRICRNF,WTRRUN,1,2025,S21,RE1,0.3626
LNDRICRNF,WTRRUN,1,2026,S21,RE1,0.2845
LNDRICRNF,WTRRUN,1,2027,S21,RE1,0.2092
LNDRICRNF,WTRRUN,1,2028,S21,RE1,0.1396
LNDRICRNF,WTRRUN,1,2029,S21,RE1,0.0682
LNDRICRNF,WTRRUN,1,2030,S21,RE1,0.0
LNDRICRNF,WTRRUN,1,2031,S21,RE1,0.0
LNDRICRNF,WTRRUN,1,2032,S21,RE1,0.0
LNDRICRNF,WTRRUN,1,2033,S21,RE1,0.0
LNDRICRNF,WTRRUN,1,2034,S21,RE1,0.0
LNDRICRNF,WTRRUN,1,2035,S21,RE1,0.0
LNDWAT,LWAT,1,2020,S21,RE1,25.0892
LNDWAT,LWAT,1,2021,S21,RE1,25.021
LNDWAT,LWAT,1,2022,S21,RE1,25.021
LNDWAT,LWAT,1,2023,S21,RE1,25.021
LNDWAT,LWAT,1,2024,S21,RE1,25.021
LNDWAT,LWAT,1,2025,S21,RE1,25.021
LNDWAT,LWAT,1,2026,S21,RE1,25.021
LNDWAT,LWAT,1,2027,S21,RE1,25.9301
LNDWAT,LWAT,1,2028,S21,RE1,25.021
LNDWAT,LWAT,1,2029,S21,RE1,25.9556
LNDWAT,LWAT,1,2030,S21,RE1,25.6338
LNDWAT,LWAT,1,2031,S21,RE1,25.3778
LNDWAT,LWAT,1,2032,S21,RE1,25.021
LNDWAT,LWAT,1,2033,S21,RE1,28.5942
LNDWAT,LWAT,1,2034,S21,RE1,26.2651
LNDWAT,LWAT,1,2035,S21,RE1,26.9945
LNDWAT,WTREVT,1,2020,S21,RE1,10.0357
LNDWAT,WTREVT,1,2021,S21,RE1,9.7582
LNDWAT,WTREVT,1,2022,S21,RE1,9.7582
LNDWAT,WTREVT,1,2023,S21,RE1,9.508
LNDWAT,WTREVT,1,2024,S21,RE1,9.508
LNDWAT,WTREVT,1,2025,S21,RE1,9.2578
LNDWAT,WTREVT,1,2026,S21,RE1,9.2578
LNDWAT,WTREVT,1,2027,S21,RE1,9.5941
LNDWAT,WTREVT,1,2028,S21,RE1,9.0076
LNDWAT,WTREVT,1,2029,S21,RE1,9.344
LNDWAT,WTREVT,1,2030,S21,RE1,8.9718
LNDWAT,WTREVT,1,2031,S21,RE1,8.8822
LNDWAT,WTREVT,1,2032,S21,RE1,8.7573
LNDWAT,WTREVT,1,2033,S21,RE1,10.008
LNDWAT,WTREVT,1,2034,S21,RE1,9.1928
LNDWAT,WTREVT,1,2035,S21,RE1,9.4481
LNDWAT,WTRGWT,1,2020,S21,RE1,2.0071
LNDWAT,WTRGWT,1,2021,S21,RE1,2.0017
LNDWAT,WTRGWT,1,2022,S21,RE1,2.0017
LNDWAT,WTRGWT,1,2023,S21,RE1,2.0017
LNDWAT,WTRGWT,1,2024,S21,RE1,2.0017
LNDWAT,WTRGWT,1,2025,S21,RE1,1.7515
LNDWAT,WTRGWT,1,2026,S21,RE1,1.7515
LNDWAT,WTRGWT,1,2027,S21,RE1,1.8151
LNDWAT,WTRGWT,1,2028,S21,RE1,1.7515
LNDWAT,WTRGWT,1,2029,S21,RE1,1.8169
LNDWAT,WTRGWT,1,2030,S21,RE1,1.7944
LNDWAT,WTRGWT,1,2031,S21,RE1,1.7764
LNDWAT,WTRGWT,1,2032,S21,RE1,1.7515
LNDWAT,WTRGWT,1,2033,S21,RE1,2.0016
LNDWAT,WTRGWT,1,2034,S21,RE1,1.8386
LNDWAT,WTRGWT,1,2035,S21,RE1,1.8896
LNDWAT,WTRRUN,1,2020,S21,RE1,18.0642
LNDWAT,WTRRUN,1,2021,S21,RE1,17.7649
LNDWAT,WTRRUN,1,2022,S21,RE1,17.5147
LNDWAT,WTRRUN,1,2023,S21,RE1,17.2645
LNDWAT,WTRRUN,1,2024,S21,RE1,17.0143
LNDWAT,WTRRUN,1,2025,S21,RE1,16.7641
LNDWAT,WTRRUN,1,2026,S21,RE1,16.7641
LNDWAT,WTRRUN,1,2027,S21,RE1,17.1139
LNDWAT,WTRRUN,1,2028,S21,RE1,16.2637
LNDWAT,WTRRUN,1,2029,S21,RE1,16.6116
LNDWAT,WTRRUN,1,2030,S21,RE1,16.4056
LNDWAT,WTRRUN,1,2031,S21,RE1,16.2418
LNDWAT,WTRRUN,1,2032,S21,RE1,16.0134
LNDWAT,WTRRUN,1,2033,S21,RE1,18.0143
LNDWAT,WTRRUN,1,2034,S21,RE1,16.547
LNDWAT,WTRRUN,1,2035,S21,RE1,17.0065
MINCOA,COA,1,2020,S21,RE1,320.816
MINCOA,COA,1,2021,S21,RE1,267.6347
MINCOA,COA,1,2022,S21,RE1,215.8589
MINCOA,COA,1,2023,S21,RE1,206.9371
MINCOA,COA,1,2024,S21,RE1,206.9371
MINCOA,COA,1,2025,S21,RE1,258.9742
MINCOA,COA,1,2026,S21,RE1,378.432
MINCOA,COA,1,2027,S21,RE1,378.432
MINCOA,COA,1,2028,S21,RE1,378.432
MINCOA,COA,1,2029,S21,RE1,378.432
MINCOA,COA,1,2030,S21,RE1,189.216
MINCOA,COA,1,2031,S21,RE1,189.216
MINCOA,COA,1,2032,S21,RE1,189.216
MINCOA,COA,1,2033,S21,RE1,189.216
MINCOA,COA,1,2034,S21,RE1,189.216
MINCOA,COA,1,2035,S21,RE1,189.216
MINGAS,GAS,1,2020,S21,RE1,116.1203
MINGAS,GAS,1,2021,S21,RE1,186.1757
MINGAS,GAS,1,2022,S21,RE1,265.3665
MINGAS,GAS,1,2023,S21,RE1,317.0953
MINGAS,GAS,1,2024,S21,RE1,364.4827
MINGAS,GAS,1,2025,S21,RE1,378.432
MINGAS,GAS,1,2026,S21,RE1,352.6205
MINGAS,GAS,1,2027,S21,RE1,408.316
MINGAS,GAS,1,2028,S21,RE1,465.5812
MINGAS,GAS,1,2029,S21,RE1,529.6938
MINGAS,GAS,1,2030,S21,RE1,721.0141
MINGAS,GAS,1,2031,S21,RE1,788.4321
MINGAS,GAS,1,2032,S21,RE1,861.4228
MINGAS,GAS,1,2033,S21,RE1,936.4309
MINGAS,GAS,1,2034,S21,RE1,1018.4614
MINGAS,GAS,1,2035,S21,RE1,1102.3783
PWRCOA,ELC001,1,2020,S21,RE1,106.9387
PWRCOA,ELC001,1,2021,S21,RE1,89.2116
PWRCOA,ELC001,1,2022,S21,RE1,71.953
PWRCOA,ELC001,1,2023,S21,RE1,68.979
PWRCOA,ELC001,1,2024,S21,RE1,68.979
PWRCOA,ELC001,1,2025,S21,RE1,86.3247
PWRCOA,ELC001,1,2026,S21,RE1,126.144
PWRCOA,ELC001,1,2027,S21,RE1,126.144
PWRCOA,ELC001,1,2028,S21,RE1,126.144
PWRCOA,ELC001,1,2029,S21,RE1,126.144
PWRCOA,ELC001,1,2030,S21,RE1,63.072
PWRCOA,ELC001,1,2031,S21,RE1,63.072
PWRCOA,ELC001,1,2032,S21,RE1,63.072
PWRCOA,ELC001,1,2033,S21,RE1,63.072
PWRCOA,ELC001,1,2034,S21,RE1,63.072
PWRCOA,ELC001,1,2035,S21,RE1,63.072
PWRGAS,ELC001,1,2020,S21,RE1,58.0601
PWRGAS,ELC001,1,2021,S21,RE1,93.0878
PWRGAS,ELC001,1,2022,S21,RE1,132.6832
PWRGAS,ELC001,1,2023,S21,RE1,158.5477
PWRGAS,ELC001,1,2024,S21,RE1,182.2414
PWRGAS,ELC001,1,2025,S21,RE1,189.216
PWRGAS,ELC001,1,2026,S21,RE1,176.3102
PWRGAS,ELC001,1,2027,S21,RE1,204.158
PWRGAS,ELC001,1,2028,S21,RE1,232.7906
PWRGAS,ELC001,1,2029,S21,RE1,264.8469
PWRGAS,ELC001,1,2030,S21,RE1,360.507
PWRGAS,ELC001,1,2031,S21,RE1,394.2161
PWRGAS,ELC001,1,2032,S21,RE1,430.7114
PWRGAS,ELC001,1,2033,S21,RE1,468.2154
PWRGAS,ELC001,1,2034,S21,RE1,509.2307
PWRGAS,ELC001,1,2035,S21,RE1,551.1891
PWRHYD,ELC001,1,2020,S21,RE1,38.424
PWRHYD,ELC001,1,2021,S21,RE1,38.3005
PWRHYD,ELC001,1,2022,S21,RE1,37.3528
PWRHYD,ELC001,1,2023,S21,RE1,37.2392
PWRHYD,ELC001,1,2024,S21,RE1,36.2943
